subjectID,list_number,tar_name,voice_type,comp_type,has_comp,upper_left,upper_right,lower_left,lower_right,clicked,correct,AudioPlayedTime,TapTime,RT
7,1,Gloves,mens,womens,no_competitor,Distractors/cricket.jpg,Distractors/board.jpg,Distractors/crutch.jpg,gloves_mens.jpg,lowerRight,lowerRight,8.8197,11.6797,2.86
7,1,Swimsuit,mens,womens,no_competitor,Distractors/jar.jpg,Distractors/frog.jpg,swimsuit_mens.jpg,Distractors/hay.jpg,lowerLeft,lowerLeft,12.3723,15.3223,2.95
7,1,Boot,mens,womens,competitor,Distractors/potato.jpg,Distractors/trumpet.jpg,boot_womens.jpg,boot_mens.jpg,lowerRight,lowerRight,16.3081,19.1681,2.86
7,1,Bike,mens,womens,competitor,bike_womens.jpg,Distractors/stone.jpg,bike_mens.jpg,Distractors/accordion.jpg,lowerLeft,lowerLeft,21.8054,37.0654,15.26
7,1,Hat,mens,womens,no_competitor,Distractors/stone.jpg,hat_mens.jpg,Distractors/fork.jpg,Distractors/mushroom.jpg,upperLeft,upperRight,38.0654,41.4254,3.36
7,1,Scissors,mens,womens,no_competitor,Distractors/snail.jpg,scissors_mens.jpg,Distractors/tree.jpg,scissors_womens.jpg,lowerRight,upperRight,42.4254,50.1054,7.68
7,1,Glasses,mens,womens,no_competitor,Distractors/giraffe.jpg,glasses_mens.jpg,Distractors/kettle.jpg,Distractors/pot.jpg,upperRight,upperRight,51.1054,54.8154,3.71
7,1,Shirt,mens,womens,competitor,shirt_mens.jpg,shirt_womens.jpg,Distractors/frenchhorn.jpg,Distractors/mushroom.jpg,upperLeft,upperLeft,55.7554,59.1654,3.41
7,1,Watch,mens,womens,no_competitor,Distractors/banana.jpg,Distractors/cow.jpg,Distractors/violin.jpg,watch_mens.jpg,lowerRight,lowerRight,60.1354,62.6854,2.55
7,1,Clock,mens,womens,no_competitor,Distractors/bee.jpg,Distractors/celery.jpg,clock_mens.jpg,Distractors/drum.jpg,lowerLeft,lowerLeft,63.7254,67.2854,3.56
7,1,Socks,mens,womens,competitor,socks_mens.jpg,Distractors/dart.jpg,socks_womens.jpg,Distractors/mouse.jpg,upperLeft,upperLeft,68.3154,71.5654,3.25
7,1,Pajamas,mens,womens,competitor,pajamas_womens.jpg,pajamas_mens.jpg,Distractors/apple.jpg,Distractors/cricket.jpg,upperLeft,upperRight,72.5854,81.8354,9.25
7,1,Sofa,womens,mens,no_competitor,Distractors/beans.jpg,sofa_womens.jpg,Distractors/raccoon.jpg,Distractors/barn.jpg,upperRight,upperRight,82.9054,86.3554,3.45
7,1,Car,womens,mens,competitor,car_mens.jpg,car_womens.jpg,Distractors/earthworm.jpg,Distractors/dice.jpg,upperRight,upperRight,87.4399,91.171,3.73
7,1,Coat,womens,mens,competitor,Distractors/birdbath.jpg,Distractors/pail.jpg,coat_mens.jpg,coat_womens.jpg,lowerRight,lowerRight,92.2274,95.3085,3.08
7,1,Sweater,womens,mens,no_competitor,Distractors/acorn.jpg,sweater_womens.jpg,Distractors/stoplight.jpg,Distractors/arrows.jpg,upperRight,upperRight,96.3717,100.4917,4.1
7,1,Desk,womens,mens,competitor,desk_womens.jpg,desk_mens.jpg,Distractors/bikepump.jpg,Distractors/cookie.jpg,upperRight,upperLeft,101.5762,113.7872,12.21
7,1,Pants,womens,mens,no_competitor,Distractors/mixer.jpg,Distractors/badger.jpg,pants_womens.jpg,Distractors/flashdrive.jpg,upperRight,lowerLeft,114.8123,118.4236,3.61
7,1,Mug,womens,mens,no_competitor,mug_womens.jpg,Distractors/ball.jpg,Distractors/nut.jpg,Distractors/dart.jpg,lowerLeft,upperLeft,119.4707,140.2318,20.76
7,1,Swimsuit,womens,mens,no_competitor,Distractors/sponge.jpg,Distractors/sousaphone.jpg,Distractors/cot.jpg,swimsuit_womens.jpg,lowerRight,lowerRight,141.2531,145.8352,4.58
7,1,Lamp,womens,mens,no_competitor,Distractors/cymbals.jpg,Distractors/axe.jpg,Distractors/ambulance.jpg,lamp_womens.jpg,lowerRight,lowerRight,146.8484,150.8294,3.98
7,1,Belt,womens,mens,competitor,belt_mens.jpg,Distractors/sheep.jpg,belt_womens.jpg,Distractors/flag.jpg,lowerLeft,lowerLeft,151.8306,157.8826,6.05
7,1,Chair,womens,mens,competitor,Distractors/brannockdevice.jpg,Distractors/anchor.jpg,chair_womens.jpg,chair_mens.jpg,lowerLeft,lowerLeft,158.8829,164.8629,5.98
7,1,Ring,womens,mens,competitor,Distractors/barbell.jpg,ring_womens.jpg,Distractors/garbagecan.jpg,ring_mens.jpg,upperRight,upperRight,165.8651,170.345,4.48
