subjectID,list_number,tar_name,voice_type,comp_type,has_comp,upper_left,upper_right,lower_left,lower_right,clicked,correct,AudioPlayedTime,TapTime,RT,
65,7,Shirt,womens,mens,competitor,shirt_womens.jpg,shirt_mens.jpg,Distractors/frenchhorn.jpg,Distractors/mushroom.jpg,upperRight,upperLeft,17.48655328798186,16.770612244897958,-0.7159410430839017,
65,7,Gloves,womens,mens,no_competitor,Distractors/ant.jpg,Distractors/board.jpg,Distractors/crutch.jpg,gloves_womens.jpg,lowerRight,lowerRight,18.032222222222224,29.80861678004535,11.776394557823128,
65,7,Hat,womens,mens,no_competitor,hat_womens.jpg,Distractors/eggplant.jpg,Distractors/door.jpg,Distractors/fork.jpg,upperLeft,upperLeft,31.070226757369614,34.07528344671202,3.005056689342407,
65,7,Bike,womens,mens,competitor,bike_mens.jpg,Distractors/stone.jpg,bike_womens.jpg,Distractors/accordion.jpg,lowerLeft,lowerLeft,35.33689342403628,38.841179138322,3.5042857142857144,
65,7,Clock,womens,mens,no_competitor,Distractors/bee.jpg,Distractors/celery.jpg,clock_womens.jpg,Distractors/drum.jpg,lowerLeft,lowerLeft,40.10278911564626,43.64190476190476,3.5391156462585016,
65,7,Scissors,womens,mens,competitor,Distractors/snail.jpg,scissors_womens.jpg,Distractors/tree.jpg,scissors_mens.jpg,upperRight,upperRight,44.903514739229024,50.09124716553288,5.187732426303853,
65,7,Glasses,womens,mens,no_competitor,Distractors/giraffe.jpg,glasses_womens.jpg,Distractors/kettle.jpg,Distractors/pot.jpg,upperRight,upperRight,51.35285714285714,55.309931972789116,3.957074829931976,
65,7,Socks,womens,mens,competitor,socks_womens.jpg,Distractors/babycarriage.jpg,socks_mens.jpg,Distractors/mouse.jpg,upperRight,upperLeft,56.57154195011338,55.32734693877551,-1.2441950113378653,
65,7,Pajamas,womens,mens,competitor,pajamas_mens.jpg,pajamas_womens.jpg,Distractors/apple.jpg,Distractors/cricket.jpg,upperRight,upperRight,56.58315192743764,67.17532879818594,10.592176870748304,
65,7,Swimsuit,womens,mens,no_competitor,Distractors/jar.jpg,Distractors/frog.jpg,swimsuit_womens.jpg,Distractors/hay.jpg,lowerLeft,lowerLeft,68.4369387755102,72.14439909297052,3.707460317460317,
65,7,Watch,mens,womens,no_competitor,Distractors/banana.jpg,Distractors/cow.jpg,Distractors/violin.jpg,watch_womens.jpg,lowerRight,lowerRight,73.40020408163265,75.64480725623582,2.2446031746031707,
65,7,Boot,womens,mens,competitor,Distractors/potato.jpg,Distractors/trumpet.jpg,boot_mens.jpg,boot_womens.jpg,lowerLeft,lowerRight,76.90641723356009,79.99274376417233,3.08632653061224,
65,7,Boot,womens,mens,competitor,Distractors/potato.jpg,Distractors/trumpet.jpg,boot_mens.jpg,boot_womens.jpg,lowerLeft,lowerRight,76.90641723356009,80.9447619047619,4.038344671201813,
65,7,Ring,mens,womens,competitor,Distractors/barbell.jpg,ring_mens.jpg,Distractors/garbagecan.jpg,ring_womens.jpg,upperRight,upperRight,90.07213151927438,95.75909297052154,5.686961451247157,
65,7,Coat,mens,womens,competitor,Distractors/birdbath.jpg,Distractors/pail.jpg,coat_womens.jpg,coat_mens.jpg,lowerRight,lowerRight,97.0207029478458,101.89496598639455,4.874263038548747,
65,7,Belt,mens,womens,competitor,belt_womens.jpg,Distractors/sheep.jpg,belt_mens.jpg,Distractors/flag.jpg,lowerLeft,lowerLeft,103.15657596371882,105.74367346938776,2.587097505668936,
65,7,Car,mens,womens,competitor,car_womens.jpg,car_mens.jpg,Distractors/earthworm.jpg,Distractors/dice.jpg,lowerLeft,upperRight,107.00528344671201,110.24834467120182,3.243061224489807,
65,7,Sweater,mens,womens,no_competitor,Distractors/acorn.jpg,sweater_mens.jpg,Distractors/stoplight.jpg,Distractors/arrows.jpg,upperRight,upperRight,111.50414965986394,117.86448979591837,6.3603401360544325,
65,7,Chair,mens,womens,competitor,Distractors/brannockdevice.jpg,Distractors/anchor.jpg,chair_mens.jpg,chair_womens.jpg,lowerRight,lowerLeft,119.12609977324263,121.51002267573696,2.3839229024943336,
65,7,Sofa,mens,womens,no_competitor,Distractors/beans.jpg,sofa_mens.jpg,Distractors/raccoon.jpg,Distractors/barn.jpg,upperRight,upperRight,122.77163265306122,127.89551020408163,5.1238775510204135,
65,7,Swimsuit,mens,womens,no_competitor,Distractors/sponge.jpg,Distractors/sousaphone.jpg,Distractors/cot.jpg,swimsuit_mens.jpg,lowerRight,lowerRight,129.1571201814059,136.42884353741496,7.271723356009062,
65,7,Mug,mens,womens,no_competitor,mug_mens.jpg,Distractors/ball.jpg,Distractors/nut.jpg,Distractors/dart.jpg,lowerRight,upperLeft,137.69045351473923,137.20090702947846,-0.4895464852607745,
65,7,Lamp,mens,womens,no_competitor,Distractors/cymbals.jpg,Distractors/axe.jpg,Distractors/ambulance.jpg,lamp_mens.jpg,lowerRight,lowerRight,138.46251700680273,159.1960090702948,20.733492063492065,
65,7,Desk,mens,womens,competitor,desk_mens.jpg,desk_womens.jpg,Distractors/bikepump.jpg,Distractors/cookie.jpg,upperRight,upperLeft,160.45761904761906,162.49904761904762,2.041428571428554,
65,7,Pants,mens,womens,no_competitor,Distractors/mixer.jpg,Distractors/badger.jpg,pants_mens.jpg,Distractors/flashdrive.jpg,lowerLeft,lowerLeft,163.75485260770975,171.6477097505669,7.892857142857139,
