subjectID,list_number,tar_name,voice_type,comp_type,has_comp,upper_left,upper_right,lower_left,lower_right,clicked,correct,AudioPlayedTime,TapTime,RT
10,3,Scissors,womens,mens,competitor,Distractors/snail.jpg,scissors_womens.jpg,Distractors/tree.jpg,scissors_mens.jpg,lowerRight,upperRight,7.089818594,9.607256236,2.517437642
10,3,Socks,womens,mens,competitor,socks_womens.jpg,Distractors/babycarriage.jpg,socks_mens.jpg,Distractors/mouse.jpg,lowerLeft,upperLeft,10.86886621,13.15410431,2.285238095
10,3,Gloves,womens,mens,no_competitor,Distractors/ant.jpg,Distractors/board.jpg,Distractors/crutch.jpg,gloves_womens.jpg,lowerRight,lowerRight,14.41571429,16.70675737,2.291043084
10,3,Boot,womens,mens,competitor,Distractors/potato.jpg,Distractors/trumpet.jpg,boot_mens.jpg,boot_womens.jpg,lowerLeft,lowerRight,17.96836735,20.82249433,2.854126984
10,3,Glasses,womens,mens,no_competitor,Distractors/giraffe.jpg,glasses_womens.jpg,Distractors/kettle.jpg,Distractors/pot.jpg,upperRight,upperRight,22.08410431,24.17197279,2.087868481
10,3,Clock,womens,mens,no_competitor,Distractors/bee.jpg,Distractors/celery.jpg,clock_womens.jpg,Distractors/drum.jpg,lowerLeft,lowerLeft,25.43358277,29.68671202,4.253129252
10,3,Watch,womens,mens,no_competitor,Distractors/banana.jpg,Distractors/cow.jpg,Distractors/violin.jpg,watch_womens.jpg,lowerRight,lowerRight,30.948322,35.12018141,4.17185941
10,3,Bike,womens,mens,competitor,bike_mens.jpg,Distractors/stone.jpg,bike_womens.jpg,Distractors/accordion.jpg,lowerLeft,lowerLeft,36.38759637,40.12408163,3.736485261
10,3,Shirt,womens,mens,competitor,shirt_womens.jpg,shirt_mens.jpg,Distractors/frenchhorn.jpg,Distractors/mushroom.jpg,upperRight,upperLeft,41.38569161,44.15854875,2.772857143
10,3,Pajamas,womens,mens,competitor,pajamas_mens.jpg,pajamas_womens.jpg,Distractors/apple.jpg,Distractors/cricket.jpg,upperRight,upperRight,45.42015873,47.89115646,2.470997732
10,3,Swimsuit,womens,mens,no_competitor,Distractors/jar.jpg,Distractors/frog.jpg,swimsuit_womens.jpg,Distractors/hay.jpg,lowerLeft,lowerLeft,49.15276644,52.60480726,3.452040816
10,3,Hat,womens,mens,no_competitor,hat_womens.jpg,Distractors/eggplant.jpg,Distractors/door.jpg,Distractors/fork.jpg,upperLeft,upperLeft,53.86641723,57.78866213,3.922244898
10,3,Hat,womens,mens,no_competitor,hat_womens.jpg,Distractors/eggplant.jpg,Distractors/door.jpg,Distractors/fork.jpg,upperLeft,upperLeft,53.86641723,58.94385488,5.077437642
10,3,Coat,mens,womens,competitor,Distractors/birdbath.jpg,Distractors/pail.jpg,coat_womens.jpg,coat_mens.jpg,lowerLeft,lowerRight,65.63893424,68.24344671,2.604512472
10,3,Pants,mens,womens,no_competitor,Distractors/mixer.jpg,Distractors/badger.jpg,pants_mens.jpg,Distractors/flashdrive.jpg,lowerLeft,lowerLeft,69.50505669,71.40716553,1.902108844
10,3,Desk,mens,womens,competitor,desk_mens.jpg,desk_womens.jpg,Distractors/bikepump.jpg,Distractors/cookie.jpg,upperRight,upperLeft,72.66877551,74.75664399,2.087868481
10,3,Swimsuit,mens,womens,no_competitor,Distractors/sponge.jpg,Distractors/sousaphone.jpg,Distractors/cot.jpg,swimsuit_mens.jpg,lowerRight,lowerRight,76.02405896,79.12780045,3.103741497
10,3,Sweater,mens,womens,no_competitor,Distractors/acorn.jpg,sweater_mens.jpg,Distractors/stoplight.jpg,Distractors/arrows.jpg,upperRight,upperRight,80.38941043,83.49315193,3.103741497
10,3,Car,mens,womens,competitor,car_womens.jpg,car_mens.jpg,Distractors/earthworm.jpg,Distractors/dice.jpg,upperRight,upperRight,84.7547619,86.95873016,2.203968254
10,3,Chair,mens,womens,competitor,Distractors/brannockdevice.jpg,Distractors/anchor.jpg,chair_mens.jpg,chair_womens.jpg,lowerLeft,lowerLeft,88.22034014,91.75945578,3.539115646
10,3,Lamp,mens,womens,no_competitor,Distractors/cymbals.jpg,Distractors/axe.jpg,Distractors/ambulance.jpg,lamp_mens.jpg,lowerRight,lowerRight,93.02106576,95.07410431,2.053038549
10,3,Ring,mens,womens,competitor,Distractors/barbell.jpg,ring_mens.jpg,Distractors/garbagecan.jpg,ring_womens.jpg,lowerRight,upperRight,96.33571429,99.67746032,3.341746032
10,3,Mug,mens,womens,no_competitor,mug_mens.jpg,Distractors/ball.jpg,Distractors/nut.jpg,Distractors/dart.jpg,upperLeft,upperLeft,100.9390703,103.1952834,2.256213152
10,3,Sofa,mens,womens,no_competitor,Distractors/beans.jpg,sofa_mens.jpg,Distractors/raccoon.jpg,Distractors/barn.jpg,upperRight,upperRight,104.4510884,109.5285261,5.077437642
10,3,Belt,mens,womens,competitor,belt_womens.jpg,Distractors/sheep.jpg,belt_mens.jpg,Distractors/flag.jpg,lowerLeft,lowerLeft,110.7843311,114.3582766,3.573945578
