subjectID,list_number,tar_name,voice_type,comp_type,has_comp,upper_left,upper_right,lower_left,lower_right,clicked,correct,AudioPlayedTime,TapTime,RT
59,5,Swimsuit,mens,womens,no_competitor,Distractors/jar.jpg,Distractors/frog.jpg,swimsuit_mens.jpg,Distractors/hay.jpg,lowerLeft,lowerLeft,7.269773242630386,9.97297052154195,2.7031972789115635
59,5,Gloves,mens,womens,no_competitor,Distractors/ant.jpg,Distractors/board.jpg,Distractors/crutch.jpg,gloves_mens.jpg,lowerRight,lowerRight,11.234580498866213,12.904489795918368,1.669909297052154
59,5,Socks,mens,womens,competitor,socks_mens.jpg,Distractors/babycarriage.jpg,socks_womens.jpg,Distractors/mouse.jpg,upperLeft,upperLeft,14.171904761904761,16.341043083900228,2.169138321995467
59,5,Clock,mens,womens,no_competitor,Distractors/bee.jpg,Distractors/celery.jpg,clock_mens.jpg,Distractors/drum.jpg,lowerLeft,lowerLeft,17.60265306122449,20.20716553287982,2.6045124716553296
59,5,Watch,mens,womens,no_competitor,Distractors/banana.jpg,Distractors/cow.jpg,Distractors/violin.jpg,watch_mens.jpg,lowerRight,lowerRight,21.468775510204082,24.009433106575965,2.540657596371883
59,5,Boot,mens,womens,competitor,Distractors/potato.jpg,Distractors/trumpet.jpg,boot_womens.jpg,boot_mens.jpg,lowerRight,lowerRight,25.265238095238097,28.026485260770976,2.761247165532879
59,5,Bike,mens,womens,competitor,bike_womens.jpg,Distractors/stone.jpg,bike_mens.jpg,Distractors/accordion.jpg,lowerLeft,lowerLeft,29.288095238095238,31.190204081632654,1.902108843537416
59,5,Pajamas,mens,womens,competitor,pajamas_womens.jpg,pajamas_mens.jpg,Distractors/apple.jpg,Distractors/cricket.jpg,upperRight,upperRight,32.45181405895691,35.75873015873016,3.3069160997732467
59,5,Scissors,mens,womens,competitor,Distractors/snail.jpg,scissors_mens.jpg,Distractors/tree.jpg,scissors_womens.jpg,upperRight,upperRight,37.01453514739229,36.53079365079365,-0.48374149659863974
59,5,Glasses,mens,womens,no_competitor,Distractors/giraffe.jpg,glasses_mens.jpg,Distractors/kettle.jpg,Distractors/pot.jpg,upperRight,upperRight,37.79240362811792,39.526167800453514,1.7337641723355972
59,5,Shirt,mens,womens,competitor,shirt_mens.jpg,shirt_womens.jpg,Distractors/frenchhorn.jpg,Distractors/mushroom.jpg,upperLeft,upperLeft,40.78777777777778,42.42285714285714,1.6350793650793634
59,5,Hat,mens,womens,no_competitor,hat_mens.jpg,Distractors/eggplant.jpg,Distractors/door.jpg,Distractors/fork.jpg,upperLeft,upperLeft,43.68446712018141,45.29052154195011,1.6060544217687038
59,5,Sofa,womens,mens,no_competitor,Distractors/beans.jpg,sofa_womens.jpg,Distractors/raccoon.jpg,Distractors/barn.jpg,upperRight,upperRight,52.461609977324265,55.25768707482993,2.796077097505666
59,5,Lamp,womens,mens,no_competitor,Distractors/cymbals.jpg,Distractors/axe.jpg,Distractors/ambulance.jpg,lamp_womens.jpg,lowerRight,lowerRight,56.519297052154194,58.909024943310655,2.3897278911564612
59,5,Chair,womens,mens,competitor,Distractors/brannockdevice.jpg,Distractors/anchor.jpg,chair_womens.jpg,chair_mens.jpg,lowerLeft,lowerLeft,60.17063492063492,61.794104308390025,1.623469387755108
59,5,Swimsuit,womens,mens,no_competitor,Distractors/sponge.jpg,Distractors/sousaphone.jpg,Distractors/cot.jpg,swimsuit_womens.jpg,lowerRight,lowerRight,63.05571428571429,64.9752380952381,1.9195238095238096
59,5,Desk,womens,mens,competitor,desk_womens.jpg,desk_mens.jpg,Distractors/bikepump.jpg,Distractors/cookie.jpg,upperRight,upperLeft,66.23684807256235,68.91102040816327,2.6741723356009146
59,5,Mug,womens,mens,no_competitor,mug_womens.jpg,Distractors/ball.jpg,Distractors/nut.jpg,Distractors/dart.jpg,upperLeft,upperLeft,70.17263038548752,72.26049886621315,2.087868480725632
59,5,Pants,womens,mens,no_competitor,Distractors/mixer.jpg,Distractors/badger.jpg,pants_womens.jpg,Distractors/flashdrive.jpg,lowerLeft,lowerLeft,73.52210884353741,75.76090702947846,2.23879818594105
59,5,Belt,womens,mens,competitor,belt_mens.jpg,Distractors/sheep.jpg,belt_womens.jpg,Distractors/flag.jpg,lowerLeft,lowerLeft,77.02251700680272,78.72725623582767,1.704739229024952
59,5,Coat,womens,mens,competitor,Distractors/birdbath.jpg,Distractors/pail.jpg,coat_mens.jpg,coat_womens.jpg,lowerRight,lowerRight,79.98886621315192,81.54267573696146,1.5538095238095337
59,5,Car,womens,mens,competitor,car_mens.jpg,car_womens.jpg,Distractors/earthworm.jpg,Distractors/dice.jpg,upperRight,upperRight,82.80428571428571,85.02566893424036,2.221383219954646
59,5,Sweater,womens,mens,no_competitor,Distractors/acorn.jpg,sweater_womens.jpg,Distractors/stoplight.jpg,Distractors/arrows.jpg,upperRight,upperRight,86.28727891156463,88.94403628117914,2.6567573696145104
59,5,Ring,womens,mens,competitor,Distractors/barbell.jpg,ring_womens.jpg,Distractors/garbagecan.jpg,ring_mens.jpg,upperRight,upperRight,90.2056462585034,91.71301587301588,1.50736961451247
