subjectID,list_number,tar_name,voice_type,comp_type,has_comp,upper_left,upper_right,lower_left,lower_right,clicked,correct,AudioPlayedTime,TapTime,RT
9,4,Boot,womens,mens,no_competitor,Distractors/potato.jpg,Distractors/zebra.jpg,Distractors/trumpet.jpg,boot_womens.jpg,lowerRight,lowerRight,8.8197,11.6797,3.610000000000001
9,4,Bike,womens,mens,no_competitor,Distractors/lemon.jpg,Distractors/stone.jpg,bike_womens.jpg,Distractors/accordion.jpg,lowerLeft,lowerLeft,12.3723,15.3223,3.710000000000001
9,4,Glasses,womens,mens,competitor,Distractors/kettle.jpg,glasses_womens.jpg,Distractors/giraffe.jpg,glasses_mens.jpg,upperRight,upperRight,16.3081,19.1681,10.350000000000001
9,4,Watch,womens,mens,competitor,Distractors/cow.jpg,Distractors/violin.jpg,watch_mens.jpg,watch_womens.jpg,lowerRight,lowerRight,21.8054,37.0654,7.210000000000001
9,4,Clock,womens,mens,competitor,Distractors/celery.jpg,Distractors/drum.jpg,clock_womens.jpg,clock_mens.jpg,lowerRight,lowerLeft,38.0654,41.4254,4.660000000000001
9,4,Gloves,womens,mens,competitor,Distractors/board.jpg,gloves_mens.jpg,Distractors/arrows.jpg,gloves_womens.jpg,upperRight,lowerRight,42.4254,50.1054,3.010000000000001
9,4,Pajamas,womens,mens,no_competitor,pajamas_womens.jpg,Distractors/spoon.jpg,Distractors/mouse.jpg,Distractors/peanut.jpg,upperLeft,upperLeft,51.1054,54.8154,2.180000000000001
9,4,Shirt,womens,mens,no_competitor,Distractors/blueberry.jpg,shirt_womens.jpg,Distractors/snail.jpg,Distractors/tree.jpg,upperRight,upperRight,55.7554,59.1654,2.680000000000001
9,4,Hat,womens,mens,competitor,hat_womens.jpg,Distractors/frenchhorn.jpg,hat_mens.jpg,Distractors/rope.jpg,lowerLeft,upperLeft,60.1354,62.6854,5.660000000000001
9,4,Swimsuit,womens,mens,competitor,swimsuit_womens.jpg,Distractors/door.jpg,swimsuit_mens.jpg,Distractors/eggplant.jpg,upperLeft,upperLeft,63.7254,67.2854,3.780000000000001
9,4,Scissors,womens,mens,no_competitor,Distractors/accordion.jpg,scissors_womens.jpg,Distractors/apple.jpg,Distractors/cricket.jpg,upperRight,upperRight,68.3154,71.5654,3.650000000000001
9,4,Socks,womens,mens,no_competitor,Distractors/mushroom.jpg,Distractors/hay.jpg,socks_womens.jpg,Distractors/frog.jpg,lowerLeft,lowerLeft,72.5854,81.8354,2.690000000000001
9,4,Car,mens,womens,no_competitor,Distractors/ball.jpg,car_mens.jpg,Distractors/earthworm.jpg,Distractors/dice.jpg,upperRight,upperRight,82.9054,86.3554,4.750000000000001
9,4,Desk,mens,womens,no_competitor,desk_mens.jpg,Distractors/sousaphone.jpg,Distractors/bikepump.jpg,Distractors/cookie.jpg,upperLeft,upperLeft,87.4399,91.171,5.760000000000001
9,4,Swimsuit,mens,womens,competitor,Distractors/sponge.jpg,swimsuit_womens.jpg,Distractors/cot.jpg,swimsuit_mens.jpg,upperRight,lowerRight,92.2274,95.3085,3.330000000000001
9,4,Sofa,mens,womens,competitor,Distractors/beans.jpg,sofa_mens.jpg,Distractors/raccoon.jpg,sofa_womens.jpg,lowerRight,upperRight,96.3717,100.4917,3.410000000000001
9,4,Lamp,mens,womens,competitor,Distractors/axe.jpg,lamp_womens.jpg,Distractors/ambulance.jpg,lamp_mens.jpg,lowerRight,lowerRight,101.5762,113.7872,8.720000000000001
9,4,Coat,mens,womens,no_competitor,Distractors/birdbath.jpg,Distractors/pail.jpg,Distractors/flashdrive.jpg,coat_mens.jpg,lowerRight,lowerRight,114.8123,118.4236,2.530000000000001
9,4,Chair,mens,womens,no_competitor,Distractors/brannockdevice.jpg,Distractors/anchor.jpg,chair_mens.jpg,Distractors/barn.jpg,lowerLeft,lowerLeft,119.4707,140.2318,2.660000000000001
9,4,Ring,mens,womens,no_competitor,Distractors/barbell.jpg,ring_mens.jpg,Distractors/garbagecan.jpg,Distractors/arrows.jpg,upperRight,upperRight,141.2531,145.8352,3.640000000000001
9,4,Sweater,mens,womens,competitor,Distractors/acorn.jpg,sweater_mens.jpg,Distractors/stoplight.jpg,sweater_womens.jpg,upperRight,upperRight,146.8484,150.8294,2.960000000000001
9,4,Mug,mens,womens,competitor,mug_mens.jpg,mug_womens.jpg,Distractors/nut.jpg,Distractors/dart.jpg,upperLeft,upperLeft,151.8306,157.8826,3.930000000000001
9,4,Pants,mens,womens,competitor,Distractors/mixer.jpg,Distractors/badger.jpg,pants_mens.jpg,pants_womens.jpg,lowerRight,lowerLeft,158.8829,164.8629,2.810000000000001
9,4,Belt,mens,womens,no_competitor,Distractors/cymbals.jpg,Distractors/sheep.jpg,belt_mens.jpg,Distractors/flag.jpg,lowerLeft,lowerLeft,165.8651,170.345,2.280000000000001
