subjectID,list_number,tar_name,voice_type,comp_type,has_comp,upper_left,upper_right,lower_left,lower_right,clicked,correct,AudioPlayedTime,TapTime,RT
4,1,Swimsuit,mens,womens,no_competitor,Distractors/jar.jpg,Distractors/frog.jpg,swimsuit_mens.jpg,Distractors/hay.jpg,upperRight,lowerLeft,7.850272108843537,6.902131519274376,-0.948140589569161
4,1,Clock,mens,womens,no_competitor,Distractors/bee.jpg,Distractors/celery.jpg,clock_mens.jpg,Distractors/drum.jpg,lowerLeft,lowerLeft,8.157936507936508,16.55002267573696,8.392086167800453
4,1,Glasses,mens,womens,no_competitor,Distractors/giraffe.jpg,glasses_mens.jpg,Distractors/kettle.jpg,Distractors/pot.jpg,upperRight,upperRight,17.811632653061224,19.765986394557824,1.9543537414966003
4,1,Shirt,mens,womens,competitor,shirt_mens.jpg,shirt_womens.jpg,Distractors/frenchhorn.jpg,Distractors/mushroom.jpg,upperRight,upperLeft,21.027596371882087,22.76716553287982,1.739569160997732
4,1,Pajamas,mens,womens,competitor,pajamas_womens.jpg,pajamas_mens.jpg,Distractors/apple.jpg,Distractors/cricket.jpg,upperLeft,upperRight,24.02877551020408,27.869750566893423,3.8409750566893415
4,1,Boot,mens,womens,competitor,Distractors/potato.jpg,Distractors/trumpet.jpg,boot_womens.jpg,boot_mens.jpg,lowerRight,lowerRight,29.13136054421769,31.265668934240363,2.1343083900226745
4,1,Gloves,mens,womens,no_competitor,Distractors/ant.jpg,Distractors/board.jpg,Distractors/crutch.jpg,gloves_mens.jpg,lowerRight,lowerRight,32.52727891156462,34.249433106575964,1.722154195011342
4,1,Socks,mens,womens,competitor,socks_mens.jpg,Distractors/babycarriage.jpg,socks_womens.jpg,Distractors/mouse.jpg,upperLeft,upperLeft,35.511043083900226,37.169342403628114,1.6582993197278881
4,1,Scissors,mens,womens,competitor,Distractors/snail.jpg,scissors_mens.jpg,Distractors/tree.jpg,scissors_womens.jpg,upperRight,upperRight,38.430952380952384,41.087709750566894,2.6567573696145104
4,1,Bike,mens,womens,competitor,bike_womens.jpg,Distractors/stone.jpg,bike_mens.jpg,Distractors/accordion.jpg,upperLeft,lowerLeft,42.34931972789116,45.23827664399093,2.8889569160997723
4,1,Hat,mens,womens,no_competitor,hat_mens.jpg,Distractors/eggplant.jpg,Distractors/door.jpg,Distractors/fork.jpg,upperLeft,upperLeft,46.49988662131519,48.970884353741496,2.470997732426305
4,1,Watch,mens,womens,no_competitor,Distractors/banana.jpg,Distractors/cow.jpg,Distractors/violin.jpg,watch_mens.jpg,lowerRight,lowerRight,50.22668934240363,53.88770975056689,3.6610204081632602
4,1,Lamp,womens,mens,no_competitor,Distractors/cymbals.jpg,Distractors/axe.jpg,Distractors/ambulance.jpg,lamp_womens.jpg,lowerRight,lowerRight,63.94968253968254,67.2043537414966,3.2546712018140624
4,1,Sweater,womens,mens,no_competitor,Distractors/acorn.jpg,sweater_womens.jpg,Distractors/stoplight.jpg,Distractors/arrows.jpg,upperRight,upperRight,68.46596371882086,70.48997732426304,2.0240136054421782
4,1,Sofa,womens,mens,no_competitor,Distractors/beans.jpg,sofa_womens.jpg,Distractors/raccoon.jpg,Distractors/barn.jpg,upperRight,upperRight,71.7515873015873,81.0724716553288,9.32088435374149
4,1,Mug,womens,mens,no_competitor,mug_womens.jpg,Distractors/ball.jpg,Distractors/nut.jpg,Distractors/dart.jpg,upperLeft,upperLeft,82.33408163265307,91.28925170068027,8.9551700680272
4,1,Pants,womens,mens,no_competitor,Distractors/mixer.jpg,Distractors/badger.jpg,pants_womens.jpg,Distractors/flashdrive.jpg,lowerLeft,lowerLeft,92.55086167800454,95.17278911564625,2.621927437641716
4,1,Desk,womens,mens,competitor,desk_womens.jpg,desk_mens.jpg,Distractors/bikepump.jpg,Distractors/cookie.jpg,upperLeft,upperLeft,96.43439909297052,100.42049886621315,3.9860997732426284
4,1,Belt,womens,mens,competitor,belt_mens.jpg,Distractors/sheep.jpg,belt_womens.jpg,Distractors/flag.jpg,lowerLeft,lowerLeft,101.68791383219954,104.40272108843537,2.7148072562358294
4,1,Ring,womens,mens,competitor,Distractors/barbell.jpg,ring_womens.jpg,Distractors/garbagecan.jpg,ring_mens.jpg,upperRight,upperRight,105.66433106575964,108.30367346938776,2.6393424036281203
4,1,Coat,womens,mens,competitor,Distractors/birdbath.jpg,Distractors/pail.jpg,coat_mens.jpg,coat_womens.jpg,lowerLeft,lowerRight,109.56528344671202,114.34086167800453,4.7755782312925135
4,1,Swimsuit,womens,mens,no_competitor,Distractors/sponge.jpg,Distractors/sousaphone.jpg,Distractors/cot.jpg,swimsuit_womens.jpg,lowerRight,lowerRight,115.6024716553288,118.9209977324263,3.318526077097502
4,1,Car,womens,mens,competitor,car_mens.jpg,car_womens.jpg,Distractors/earthworm.jpg,Distractors/dice.jpg,upperRight,upperRight,120.18260770975057,122.74068027210885,2.5580725623582765
4,1,Chair,womens,mens,competitor,Distractors/brannockdevice.jpg,Distractors/anchor.jpg,chair_womens.jpg,chair_mens.jpg,lowerLeft,lowerLeft,124.0022902494331,126.80997732426304,2.8076870748299427
